255,195,0
255,196,0
255,197,0
255,198,0
255,199,0
255,200,0
255,201,0
255,202,0
255,203,0
255,204,0
255,205,0
255,206,0
255,207,0
255,208,0
255,209,0
255,210,0
255,211,0
255,212,0
255,213,0
255,214,0
255,215,0
255,216,0
255,217,0
255,218,0
255,219,0
255,220,0
255,221,0
255,222,0
255,223,0
255,224,0
255,225,0
255,226,0
255,227,0
255,228,0
255,229,0
255,230,0
255,231,0
255,232,0
255,233,0
255,234,0
255,235,0
255,236,0
255,237,0
255,238,0
255,239,0
255,240,0
255,241,0
255,242,0
255,243,0
255,244,0
255,245,0
255,246,0
255,247,0
255,248,0
255,249,0
255,250,0
255,251,0
255,252,0
255,253,0
255,254,0
255,255,0
254,255,0
253,255,0
252,255,0
251,255,0
250,255,0
249,255,0
248,255,0
247,255,0
246,255,0
245,255,0
244,255,0
243,255,0
242,255,0
241,255,0
240,255,0
239,255,0
238,255,0
237,255,0
236,255,0
235,255,0
234,255,0
233,255,0
232,255,0
231,255,0
230,255,0
229,255,0
228,255,0
227,255,0
226,255,0
225,255,0
224,255,0
223,255,0
222,255,0
221,255,0
220,255,0
219,255,0
218,255,0
217,255,0
216,255,0
215,255,0
214,255,0
213,255,0
212,255,0
211,255,0
210,255,0
209,255,0
208,255,0
207,255,0
206,255,0
205,255,0
204,255,0
203,255,0
202,255,0
201,255,0
200,255,0
199,255,0
198,255,0
197,255,0
196,255,0
195,255,0
194,255,0
193,255,0
192,255,0
191,255,0
190,255,0
189,255,0
188,255,0
187,255,0
186,255,0
185,255,0
184,255,0
183,255,0
182,255,0
181,255,0
180,255,0
179,255,0
178,255,0
177,255,0
176,255,0
175,255,0
174,255,0
173,255,0
172,255,0
171,255,0
170,255,0
169,255,0
168,255,0
167,255,0
166,255,0
165,255,0
164,255,0
163,255,0
162,255,0
161,255,0
160,255,0
159,255,0
158,255,0
157,255,0
156,255,0
155,255,0
154,255,0
153,255,0
152,255,0
151,255,0
150,255,0
149,255,0
148,255,0
147,255,0
146,255,0
145,255,0
144,255,0
143,255,0
142,255,0
141,255,0
140,255,0
139,255,0
138,255,0
137,255,0
136,255,0
135,255,0
134,255,0
133,255,0
132,255,0
131,255,0
130,255,0
129,255,0
128,255,0
127,255,0
126,255,0
125,255,0
124,255,0
123,255,0
122,255,0
121,255,0
120,255,0
119,255,0
118,255,0
117,255,0
116,255,0
115,255,0
114,255,0
113,255,0
112,255,0
111,255,0
110,255,0
109,255,0
108,255,0
107,255,0
106,255,0
105,255,0
104,255,0
103,255,0
102,255,0
101,255,0
100,255,0
99,255,0
98,255,0
97,255,0
96,255,0
95,255,0
94,255,0
93,255,0
92,255,0
91,255,0
90,255,0
89,255,0
88,255,0
87,255,0
86,255,0
85,255,0
84,255,0
83,255,0
82,255,0
81,255,0
80,255,0
79,255,0
78,255,0
77,255,0
76,255,0
75,255,0
74,255,0
73,255,0
72,255,0
71,255,0
70,255,0
69,255,0
68,255,0
67,255,0
66,255,0
65,255,0
64,255,0
63,255,0
62,255,0
61,255,0
60,255,0
59,255,0
58,255,0
57,255,0
56,255,0
55,255,0
54,255,0
53,255,0
52,255,0
51,255,0
50,255,0
49,255,0
48,255,0
47,255,0
46,255,0
45,255,0
44,255,0
43,255,0
42,255,0
41,255,0
40,255,0
39,255,0
38,255,0
37,255,0
36,255,0
35,255,0
34,255,0
33,255,0
32,255,0
31,255,0
30,255,0
29,255,0
28,255,0
27,255,0
26,255,0
25,255,0
24,255,0
23,255,0
22,255,0
21,255,0
20,255,0
19,255,0
18,255,0
17,255,0
16,255,0
15,255,0
14,255,0
13,255,0
12,255,0
11,255,0
10,255,0
9,255,0
8,255,0
7,255,0
6,255,0
5,255,0
4,255,0
3,255,0
2,255,0
1,255,0
0,255,0
0,254,1
0,253,2
0,252,3
0,251,4
0,250,5
0,249,6
0,248,7
0,247,8
0,246,9
0,245,10
0,244,11
0,243,12
0,242,13
0,241,14
0,240,15
0,239,16
0,238,17
0,237,18
0,236,19
0,235,20
0,234,21
0,233,22
0,232,23
0,231,24
0,230,25
0,229,26
0,228,27
0,227,28
0,226,29
0,225,30
0,224,31
0,223,32
0,222,33
0,221,34
0,220,35
0,219,36
0,218,37
0,217,38
0,216,39
0,215,40
0,214,41
0,213,42
0,212,43
0,211,44
0,210,45
0,209,46
0,208,47
0,207,48
0,206,49
0,205,50
0,204,51
0,203,52
0,202,53
0,201,54
0,200,55
0,199,56
0,198,57
0,197,58
0,196,59
0,195,60
0,194,61
0,193,62
0,192,63
0,191,64
0,190,65
0,189,66
0,188,67
0,187,68
0,186,69
0,185,70
0,184,71
0,183,72
0,182,73
0,181,74
0,180,75
0,179,76
0,178,77
0,177,78
0,176,79
0,175,80
0,174,81
0,173,82
0,172,83
0,171,84
0,170,85
0,169,86
0,168,87
0,167,88
0,166,89
0,165,90
0,164,91
0,163,92
0,162,93
0,161,94
0,160,95
0,159,96
0,158,97
0,157,98
0,156,99
0,155,100
0,154,101
0,153,102
0,152,103
0,151,104
0,150,105
0,149,106
0,148,107
0,147,108
0,146,109
0,145,110
0,144,111
0,143,112
0,142,113
0,141,114
0,140,115
0,139,116
0,138,117
0,137,118
0,136,119
0,135,120
0,134,121
0,133,122
0,132,123
0,131,124
0,130,125
0,129,126
0,128,127
0,127,128
0,126,129
0,125,130
0,124,131
0,123,132
0,122,133
0,121,134
0,120,135
0,119,136
0,118,137
0,117,138
0,116,139
0,115,140
0,114,141
0,113,142
0,112,143
0,111,144
0,110,145
0,109,146
0,108,147
0,107,148
0,106,149
0,105,150
0,104,151
0,103,152
0,102,153
0,101,154
0,100,155
0,99,156
0,98,157
0,97,158
0,96,159
0,95,160
0,94,161
0,93,162
0,92,163
0,91,164
0,90,165
0,89,166
0,88,167
0,87,168
0,86,169
0,85,170
0,84,171
0,83,172
0,82,173
0,81,174
0,80,175
0,79,176
0,78,177
0,77,178
0,76,179
0,75,180
0,74,181
0,73,182
0,72,183
0,71,184
0,70,185
0,69,186
0,68,187
0,67,188
0,66,189
0,65,190
0,64,191
0,63,192
0,62,193
0,61,194
0,60,195
0,59,196
0,58,197
0,57,198
0,56,199
0,55,200
0,54,201
0,53,202
0,52,203
0,51,204
0,50,205
0,49,206
0,48,207
0,47,208
0,46,209
0,45,210
0,44,211
0,43,212
0,42,213
0,41,214
0,40,215
0,39,216
0,38,217
0,37,218
0,36,219
0,35,220
0,34,221
0,33,222
0,32,223
0,31,224
0,30,225
0,29,226
0,28,227
0,27,228
0,26,229
0,25,230
0,24,231
0,23,232
0,22,233
0,21,234
0,20,235
0,19,236
0,18,237
0,17,238
0,16,239
0,15,240
0,14,241
0,13,242
0,12,243
0,11,244
0,10,245
0,9,246
0,8,247
0,7,248
0,6,249
0,5,250
0,4,251
0,3,252
0,2,253
0,1,254
0,0,255
1,0,255
2,0,255
3,0,255
4,0,255
5,0,255
6,0,255
7,0,255
8,0,255
9,0,255
10,0,255
11,0,255
12,0,255
13,0,255
14,0,255
15,0,255
16,0,255
17,0,255
18,0,255
19,0,255
20,0,255
21,0,255
22,0,255
23,0,255
24,0,255
25,0,255
26,0,255
27,0,255
28,0,255
29,0,255
30,0,255
31,0,255
32,0,255
33,0,255
34,0,255
35,0,255
36,0,255
37,0,255
38,0,255
39,0,255
40,0,255
41,0,255
42,0,255
43,0,255
44,0,255
45,0,255
46,0,255
47,0,255
48,0,255
49,0,255
50,0,255
51,0,255
52,0,255
53,0,255
54,0,255
55,0,255
56,0,255
57,0,255
58,0,255
59,0,255
60,0,255
61,0,255
62,0,255
63,0,255
64,0,255
65,0,255
66,0,255
67,0,255
68,0,255
69,0,255
70,0,255
71,0,255
72,0,255
73,0,255
74,0,255
75,0,255
76,0,255
77,0,255
78,0,255
79,0,255
80,0,255
81,0,255
82,0,255
83,0,255
84,0,255
85,0,255
86,0,255
87,0,255
88,0,255
89,0,255
90,0,255
91,0,255
92,0,255
93,0,255
94,0,255
95,0,255
96,0,255
97,0,255
98,0,255
99,0,255
100,0,255
101,0,255
102,0,255
103,0,255
104,0,255
105,0,255
106,0,255
107,0,255
108,0,255
109,0,255
110,0,255
111,0,255
112,0,255
113,0,255
114,0,255
115,0,255
116,0,255
117,0,255
118,0,255
119,0,255
120,0,255
121,0,255
122,0,255
123,0,255
124,0,255
125,0,255
126,0,255
127,0,255
128,0,255
